CISP;mes;ano;pop
9;11;2018;142858
9;12;2018;142948
10;1;2018;107368
10;2;2018;107436
10;3;2018;107505
10;4;2018;107573
10;5;2018;107641
10;6;2018;107710
10;7;2018;107776
10;8;2018;107844
10;9;2018;107913
10;10;2018;107981
10;11;2018;108050
10;12;2018;108119
11;1;2018;72132
11;2;2018;72178
11;3;2018;72224
11;4;2018;72270
11;5;2018;72316
11;6;2018;72362
11;7;2018;72406
11;8;2018;72452
11;9;2018;72498
11;10;2018;72544
11;11;2018;72590
11;12;2018;72636
12;1;2018;95396
12;2;2018;95457
12;3;2018;95517
12;4;2018;95578
12;5;2018;95639
12;6;2018;95700
12;7;2018;95758
12;8;2018;95819
12;9;2018;95880
12;10;2018;95941
12;11;2018;96002
12;12;2018;96063
13;1;2018;72247
13;2;2018;72293
13;3;2018;72339
13;4;2018;72385
13;5;2018;72431
13;6;2018;72477
13;7;2018;72521
13;8;2018;72567
13;9;2018;72613
13;10;2018;72659
13;11;2018;72706
13;12;2018;72752
14;1;2018;92341
14;2;2018;92400
14;3;2018;92458
14;4;2018;92517
14;5;2018;92576
14;6;2018;92635
14;7;2018;92691
14;8;2018;92750
14;9;2018;92809
14;10;2018;92868
14;11;2018;92927
14;12;2018;92986
15;1;2018;82149
15;2;2018;82201
15;3;2018;82253
15;4;2018;82305
15;5;2018;82358
15;6;2018;82410
15;7;2018;82460
15;8;2018;82513
15;9;2018;82565
15;10;2018;82618
15;11;2018;82670
15;12;2018;82723
16;1;2018;182168
16;2;2018;182284
16;3;2018;182400
16;4;2018;182516
16;5;2018;182632
16;6;2018;182748
16;7;2018;182859
16;8;2018;182975
16;9;2018;183092
16;10;2018;183208
16;11;2018;183325
16;12;2018;183441
17;1;2018;83518
17;2;2018;83571
17;3;2018;83625
17;4;2018;83678
17;5;2018;83731
17;6;2018;83784
17;7;2018;83835
17;8;2018;83888
17;9;2018;83942
17;10;2018;83995
17;11;2018;84049
17;12;2018;84102
18;1;2018;70429
18;2;2018;70474
18;3;2018;70519
18;4;2018;70564
18;5;2018;70609
18;6;2018;70654
18;7;2018;70697
18;8;2018;70742
18;9;2018;70786
18;10;2018;70831
18;11;2018;70877
18;12;2018;70922
19;1;2018;144925
19;2;2018;145017
19;3;2018;145109
19;4;2018;145201
19;5;2018;145294
19;6;2018;145386
19;7;2018;145475
19;8;2018;145567
19;9;2018;145660
19;10;2018;145752
19;11;2018;145845
19;12;2018;145938
20;1;2018;170621
20;2;2018;170729
20;3;2018;170838
20;4;2018;170946
20;5;2018;171055
20;6;2018;171164
20;7;2018;171268
20;8;2018;171377
20;9;2018;171486
20;10;2018;171595
20;11;2018;171704
20;12;2018;171813
21;1;2018;276905
21;2;2018;277081
21;3;2018;277257
21;4;2018;277433
21;5;2018;277610
21;6;2018;277786
21;7;2018;277956
21;8;2018;278132
21;9;2018;278309
21;10;2018;278486
21;11;2018;278663
21;12;2018;278840
22;1;2018;177453
22;2;2018;177566
22;3;2018;177679
22;4;2018;177792
22;5;2018;177905
22;6;2018;178018
22;7;2018;178127
22;8;2018;178240
22;9;2018;178353
22;10;2018;178467
22;11;2018;178580
22;12;2018;178694
23;1;2018;75005
23;2;2018;75053
23;3;2018;75101
23;4;2018;75148
23;5;2018;75196
23;6;2018;75244
23;7;2018;75290
23;8;2018;75338
23;9;2018;75385
23;10;2018;75433
23;11;2018;75481
23;12;2018;75529
24;1;2018;110285
24;2;2018;110355
24;3;2018;110425
24;4;2018;110496
24;5;2018;110566
24;6;2018;110636
24;7;2018;110704
24;8;2018;110774
24;9;2018;110844
24;10;2018;110915
24;11;2018;110985
24;12;2018;111056
25;1;2018;135145
25;2;2018;135231
25;3;2018;135317
25;4;2018;135403
25;5;2018;135489
25;6;2018;135575
25;7;2018;135658
25;8;2018;135744
25;9;2018;135830
25;10;2018;135917
25;11;2018;136003
25;12;2018;136090
26;1;2018;132622
26;2;2018;132706
26;3;2018;132791
26;4;2018;132875
26;5;2018;132960
26;6;2018;133044
26;7;2018;133125
26;8;2018;133210
26;9;2018;133295
26;10;2018;133379
26;11;2018;133464
26;12;2018;133549
27;1;2018;197575
27;2;2018;197701
27;3;2018;197827
27;4;2018;197953
27;5;2018;198078
27;6;2018;198204
27;7;2018;198325
27;8;2018;198451
27;9;2018;198577
27;10;2018;198703
27;11;2018;198830
27;12;2018;198956
28;1;2018;111256
28;2;2018;111326
28;3;2018;111397
28;4;2018;111468
28;5;2018;111539
28;6;2018;111610
28;7;2018;111678
28;8;2018;111749
28;9;2018;111820
28;10;2018;111891
28;11;2018;111962
28;12;2018;112033
29;1;2018;185903
29;2;2018;186021
29;3;2018;186139
29;4;2018;186257
29;5;2018;186376
29;6;2018;186494
29;7;2018;186608
29;8;2018;186727
29;9;2018;186845
29;10;2018;186964
29;11;2018;187083
29;12;2018;187202
30;1;2018;132739
30;2;2018;132823
30;3;2018;132907
30;4;2018;132992
30;5;2018;133077
30;6;2018;133161
30;7;2018;133242
30;8;2018;133327
30;9;2018;133412
30;10;2018;133497
30;11;2018;133581
30;12;2018;133666
31;1;2018;164655
31;2;2018;164760
31;3;2018;164864
31;4;2018;164969
31;5;2018;165074
31;6;2018;165179
31;7;2018;165280
31;8;2018;165385
31;9;2018;165490
31;10;2018;165595
31;11;2018;165700
31;12;2018;165806
32;1;2018;383815
32;2;2018;384059
32;3;2018;384303
32;4;2018;384547
32;5;2018;384792
32;6;2018;385036
32;7;2018;385271
32;8;2018;385516
32;9;2018;385761
32;10;2018;386006
32;11;2018;386251
32;12;2018;386497
33;1;2018;252733
33;2;2018;252893
33;3;2018;253054
33;4;2018;253215
33;5;2018;253376
33;6;2018;253537
33;7;2018;253692
33;8;2018;253853
33;9;2018;254014
33;10;2018;254176
33;11;2018;254337
33;12;2018;254499
34;1;2018;445168
34;2;2018;445451
34;3;2018;445734
34;4;2018;446017
34;5;2018;446301
34;6;2018;446585
34;7;2018;446857
34;8;2018;447141
34;9;2018;447425
34;10;2018;447710
34;11;2018;447994
34;12;2018;448279
35;1;2018;563782
35;2;2018;564140
35;3;2018;564499
35;4;2018;564858
35;5;2018;565217
35;6;2018;565576
35;7;2018;565921
35;8;2018;566281
35;9;2018;566641
35;10;2018;567001
35;11;2018;567361
35;12;2018;567722
36;1;2018;324446
36;2;2018;324652
36;3;2018;324858
36;4;2018;325065
36;5;2018;325272
36;6;2018;325478
36;7;2018;325677
36;8;2018;325884
36;9;2018;326091
36;10;2018;326298
36;11;2018;326506
36;12;2018;326713
37;1;2018;221083
37;2;2018;221223
37;3;2018;221364
37;4;2018;221505
37;5;2018;221645
37;6;2018;221786
37;7;2018;221921
37;8;2018;222062
37;9;2018;222204
37;10;2018;222345
37;11;2018;222486
37;12;2018;222628
38;1;2018;217134
38;2;2018;217272
38;3;2018;217410
38;4;2018;217548
38;5;2018;217686
38;6;2018;217825
38;7;2018;217957
38;8;2018;218096
38;9;2018;218235
38;10;2018;218373
38;11;2018;218512
38;12;2018;218651
39;1;2018;183450
39;2;2018;183567
39;3;2018;183684
39;4;2018;183800
39;5;2018;183917
39;6;2018;184034
39;7;2018;184146
39;8;2018;184263
39;9;2018;184380
39;10;2018;184498
39;11;2018;184615
39;12;2018;184732
40;1;2018;116047
40;2;2018;116120
40;3;2018;116194
40;4;2018;116268
40;5;2018;116342
40;6;2018;116416
40;7;2018;116487
40;8;2018;116561
40;9;2018;116635
40;10;2018;116709
40;11;2018;116783
40;12;2018;116858
41;1;2018;137833
41;2;2018;137921
41;3;2018;138008
41;4;2018;138096
41;5;2018;138184
41;6;2018;138272
41;7;2018;138356
41;8;2018;138444
41;9;2018;138532
41;10;2018;138620
41;11;2018;138708
41;12;2018;138796
42;1;2018;134416
42;2;2018;134502
42;3;2018;134587
42;4;2018;134673
42;5;2018;134758
42;6;2018;134844
42;7;2018;134926
42;8;2018;135012
42;9;2018;135098
42;10;2018;135184
42;11;2018;135270
42;12;2018;135356
43;1;2018;183161
43;2;2018;183278
43;3;2018;183394
43;4;2018;183511
43;5;2018;183627
43;6;2018;183744
43;7;2018;183856
43;8;2018;183973
43;9;2018;184090
43;10;2018;184207
43;11;2018;184324
43;12;2018;184441
44;1;2018;123363
44;2;2018;123441
44;3;2018;123520
44;4;2018;123598
44;5;2018;123677
44;6;2018;123755
44;7;2018;123831
44;8;2018;123910
44;9;2018;123988
44;10;2018;124067
44;11;2018;124146
44;12;2018;124225
45;1;2018;71911
45;2;2018;71956
45;3;2018;72002
45;4;2018;72048
45;5;2018;72094
45;6;2018;72139
45;7;2018;72183
45;8;2018;72229
45;9;2018;72275
45;10;2018;72321
45;11;2018;72367
45;12;2018;72413
48;1;2018;85972
48;2;2018;86103
48;3;2018;86234
48;4;2018;86365
48;5;2018;86496
48;6;2018;86628
48;7;2018;86746
48;8;2018;86878
48;9;2018;87010
48;10;2018;87142
48;11;2018;87275
48;12;2018;87407
50;1;2018;126165
50;2;2018;126470
50;3;2018;126775
50;4;2018;127081
50;5;2018;127387
50;6;2018;127695
50;7;2018;127955
50;8;2018;128263
50;9;2018;128573
50;10;2018;128883
50;11;2018;129194
50;12;2018;129506
51;1;2018;51229
51;2;2018;51295
51;3;2018;51360
51;4;2018;51426
51;5;2018;51491
51;6;2018;51557
51;7;2018;51618
51;8;2018;51683
51;9;2018;51749
51;10;2018;51816
51;11;2018;51882
51;12;2018;51948
52;1;2018;179994
52;2;2018;180055
52;3;2018;180115
52;4;2018;180176
52;5;2018;180236
52;6;2018;180297
52;7;2018;180356
52;8;2018;180417
52;9;2018;180477
52;10;2018;180538
52;11;2018;180598
52;12;2018;180659
53;1;2018;171071
53;2;2018;171074
53;3;2018;171077
53;4;2018;171080
53;5;2018;171082
53;6;2018;171085
53;7;2018;171088
53;8;2018;171091
53;9;2018;171094
53;10;2018;171097
53;11;2018;171099
53;12;2018;171102
54;1;2018;499901
54;2;2018;500224
54;3;2018;500547
54;4;2018;500870
54;5;2018;501194
54;6;2018;501517
54;7;2018;501827
54;8;2018;502151
54;9;2018;502475
54;10;2018;502800
54;11;2018;503124
54;12;2018;503449
55;1;2018;147222
55;2;2018;147374
55;3;2018;147526
55;4;2018;147678
55;5;2018;147830
55;6;2018;147983
55;7;2018;148125
55;8;2018;148278
55;9;2018;148431
55;10;2018;148584
55;11;2018;148737
55;12;2018;148890
56;1;2018;267840
56;2;2018;267930
56;3;2018;268020
56;4;2018;268110
56;5;2018;268200
56;6;2018;268290
56;7;2018;268378
56;8;2018;268468
56;9;2018;268558
56;10;2018;268648
56;11;2018;268738
56;12;2018;268829
57;1;2018;158887
57;2;2018;158919
57;3;2018;158950
57;4;2018;158982
57;5;2018;159014
57;6;2018;159045
57;7;2018;159077
57;8;2018;159108
57;9;2018;159140
57;10;2018;159172
57;11;2018;159203
57;12;2018;159235
58;1;2018;354427
58;2;2018;354546
58;3;2018;354665
58;4;2018;354784
58;5;2018;354903
58;6;2018;355023
58;7;2018;355139
58;8;2018;355258
58;9;2018;355378
58;10;2018;355497
58;11;2018;355616
58;12;2018;355736
59;1;2018;371697
59;2;2018;372001
59;3;2018;372306
59;4;2018;372610
59;5;2018;372915
59;6;2018;373220
59;7;2018;373509
59;8;2018;373815
59;9;2018;374121
59;10;2018;374427
59;11;2018;374733
59;12;2018;375040
60;1;2018;298610
60;2;2018;298854
60;3;2018;299099
60;4;2018;299343
60;5;2018;299588
60;6;2018;299834
60;7;2018;300066
60;8;2018;300311
60;9;2018;300557
60;10;2018;300803
60;11;2018;301049
60;12;2018;301295
61;1;2018;63678
61;2;2018;63731
61;3;2018;63783
61;4;2018;63835
61;5;2018;63887
61;6;2018;63939
61;7;2018;63989
61;8;2018;64041
61;9;2018;64094
61;10;2018;64146
61;11;2018;64199
61;12;2018;64251
62;1;2018;166046
62;2;2018;166181
62;3;2018;166317
62;4;2018;166453
62;5;2018;166590
62;6;2018;166726
62;7;2018;166855
62;8;2018;166992
62;9;2018;167128
62;10;2018;167265
62;11;2018;167402
62;12;2018;167539
63;1;2018;102652
63;2;2018;102770
63;3;2018;102888
63;4;2018;103006
63;5;2018;103124
63;6;2018;103243
63;7;2018;103353
63;8;2018;103471
63;9;2018;103590
63;10;2018;103709
63;11;2018;103828
63;12;2018;103947
64;1;2018;461943
64;2;2018;462021
64;3;2018;462099
64;4;2018;462177
64;5;2018;462255
64;6;2018;462333
64;7;2018;462410
64;8;2018;462489
64;9;2018;462567
64;10;2018;462645
64;11;2018;462723
64;12;2018;462801
65;1;2018;91755
65;2;2018;91831
65;3;2018;91908
65;4;2018;91984
65;5;2018;92060
65;6;2018;92137
65;7;2018;92209
65;8;2018;92286
65;9;2018;92363
65;10;2018;92440
65;11;2018;92517
65;12;2018;92594
66;1;2018;148117
66;2;2018;148240
66;3;2018;148363
66;4;2018;148486
66;5;2018;148610
66;6;2018;148734
66;7;2018;148851
66;8;2018;148974
66;9;2018;149098
66;10;2018;149222
66;11;2018;149346
66;12;2018;149471
67;1;2018;59790
67;2;2018;59945
67;3;2018;60099
67;4;2018;60254
67;5;2018;60410
67;6;2018;60566
67;7;2018;60696
67;8;2018;60853
67;9;2018;61010
67;10;2018;61167
67;11;2018;61325
67;12;2018;61483
70;1;2018;33525
70;2;2018;33571
70;3;2018;33618
70;4;2018;33664
70;5;2018;33711
70;6;2018;33758
70;7;2018;33800
70;8;2018;33847
70;9;2018;33894
70;10;2018;33941
70;11;2018;33988
70;12;2018;34035
71;1;2018;236081
71;2;2018;236380
71;3;2018;236679
71;4;2018;236979
71;5;2018;237279
71;6;2018;237580
71;7;2018;237856
71;8;2018;238157
71;9;2018;238459
71;10;2018;238761
71;11;2018;239063
71;12;2018;239366
72;1;2018;366675
72;2;2018;367028
72;3;2018;367382
72;4;2018;367736
72;5;2018;368091
72;6;2018;368445
72;7;2018;368778
72;8;2018;369134
72;9;2018;369489
72;10;2018;369846
72;11;2018;370202
72;12;2018;370559
73;1;2018;177422
73;2;2018;177593
73;3;2018;177765
73;4;2018;177936
73;5;2018;178108
73;6;2018;178279
73;7;2018;178440
73;8;2018;178612
73;9;2018;178784
73;10;2018;178957
73;11;2018;179129
73;12;2018;179302
74;1;2018;231988
74;2;2018;232211
74;3;2018;232435
74;4;2018;232659
74;5;2018;232883
74;6;2018;233108
74;7;2018;233318
74;8;2018;233543
74;9;2018;233768
74;10;2018;233994
74;11;2018;234219
74;12;2018;234445
75;1;2018;286172
75;2;2018;286448
75;3;2018;286724
75;4;2018;287001
75;5;2018;287277
75;6;2018;287554
75;7;2018;287814
75;8;2018;288091
75;9;2018;288369
75;10;2018;288647
75;11;2018;288925
75;12;2018;289204
76;1;2018;78714
76;2;2018;78753
76;3;2018;78792
76;4;2018;78831
76;5;2018;78870
76;6;2018;78910
76;7;2018;78947
76;8;2018;78987
76;9;2018;79026
76;10;2018;79065
76;11;2018;79104
76;12;2018;79144
77;1;2018;149259
77;2;2018;149333
77;3;2018;149407
77;4;2018;149482
77;5;2018;149556
77;6;2018;149630
77;7;2018;149702
77;8;2018;149776
77;9;2018;149850
77;10;2018;149925
77;11;2018;149999
77;12;2018;150074
78;1;2018;129748
78;2;2018;129813
78;3;2018;129877
78;4;2018;129942
78;5;2018;130006
78;6;2018;130071
78;7;2018;130133
78;8;2018;130198
78;9;2018;130262
78;10;2018;130327
78;11;2018;130392
78;12;2018;130456
79;1;2018;75049
79;2;2018;75087
79;3;2018;75124
79;4;2018;75161
79;5;2018;75198
79;6;2018;75236
79;7;2018;75272
79;8;2018;75309
79;9;2018;75347
79;10;2018;75384
79;11;2018;75421
79;12;2018;75459
81;1;2018;69571
81;2;2018;69606
81;3;2018;69640
81;4;2018;69675
81;5;2018;69709
81;6;2018;69744
81;7;2018;69777
81;8;2018;69812
81;9;2018;69847
81;10;2018;69881
81;11;2018;69916
81;12;2018;69951
82;1;2018;161826
82;2;2018;162528
82;3;2018;163233
82;4;2018;163941
82;5;2018;164652
82;6;2018;165366
82;7;2018;165885
82;8;2018;166604
82;9;2018;167327
82;10;2018;168053
82;11;2018;168782
82;12;2018;169514
88;1;2018;98156
88;2;2018;98213
88;3;2018;98269
88;4;2018;98325
88;5;2018;98382
88;6;2018;98438
88;7;2018;98492
88;8;2018;98549
88;9;2018;98605
88;10;2018;98662
88;11;2018;98718
88;12;2018;98775
89;1;2018;128686
89;2;2018;128833
89;3;2018;128980
89;4;2018;129127
89;5;2018;129274
89;6;2018;129422
89;7;2018;129558
89;8;2018;129706
89;9;2018;129854
89;10;2018;130002
89;11;2018;130150
89;12;2018;130299
90;1;2018;181225
90;2;2018;181286
90;3;2018;181347
90;4;2018;181409
90;5;2018;181470
90;6;2018;181531
90;7;2018;181591
90;8;2018;181653
90;9;2018;181714
90;10;2018;181776
90;11;2018;181837
90;12;2018;181899
91;1;2018;74893
91;2;2018;74944
91;3;2018;74994
91;4;2018;75044
91;5;2018;75095
91;6;2018;75145
91;7;2018;75193
91;8;2018;75244
91;9;2018;75294
91;10;2018;75344
91;11;2018;75395
91;12;2018;75446
92;1;2018;9100
92;2;2018;9109
92;3;2018;9118
92;4;2018;9126
92;5;2018;9135
92;6;2018;9144
92;7;2018;9153
92;8;2018;9161
92;9;2018;9170
92;10;2018;9179
92;11;2018;9188
92;12;2018;9197
93;1;2018;266165
93;2;2018;266305
93;3;2018;266445
93;4;2018;266585
93;5;2018;266726
93;6;2018;266866
93;7;2018;267002
93;8;2018;267143
93;9;2018;267283
93;10;2018;267424
93;11;2018;267565
93;12;2018;267706
94;1;2018;28831
94;2;2018;28874
94;3;2018;28916
94;4;2018;28958
94;5;2018;29000
94;6;2018;29043
94;7;2018;29081
94;8;2018;29123
94;9;2018;29166
94;10;2018;29209
94;11;2018;29251
94;12;2018;29294
95;1;2018;36106
95;2;2018;36134
95;3;2018;36161
95;4;2018;36188
95;5;2018;36215
95;6;2018;36242
95;7;2018;36268
95;8;2018;36296
95;9;2018;36323
95;10;2018;36350
95;11;2018;36378
95;12;2018;36405
96;1;2018;52134
96;2;2018;52153
96;3;2018;52172
96;4;2018;52191
96;5;2018;52210
96;6;2018;52229
96;7;2018;52248
96;8;2018;52267
96;9;2018;52286
96;10;2018;52305
96;11;2018;52324
96;12;2018;52343
97;1;2018;18211
97;2;2018;18217
97;3;2018;18222
97;4;2018;18228
97;5;2018;18233
97;6;2018;18239
97;7;2018;18244
97;8;2018;18250
97;9;2018;18256
97;10;2018;18261
97;11;2018;18267
97;12;2018;18272
98;1;2018;13694
98;2;2018;13703
98;3;2018;13713
98;4;2018;13723
98;5;2018;13733
98;6;2018;13742
98;7;2018;13752
98;8;2018;13761
98;9;2018;13771
98;10;2018;13781
98;11;2018;13790
98;12;2018;13800
99;1;2018;31177
99;2;2018;31216
99;3;2018;31256
99;4;2018;31296
99;5;2018;31336
99;6;2018;31375
99;7;2018;31412
99;8;2018;31452
99;9;2018;31492
99;10;2018;31532
99;11;2018;31572
99;12;2018;31612
100;1;2018;33490
100;2;2018;33563
100;3;2018;33636
100;4;2018;33709
100;5;2018;33782
100;6;2018;33856
100;7;2018;33918
100;8;2018;33992
100;9;2018;34066
100;10;2018;34140
100;11;2018;34214
100;12;2018;34289
101;1;2018;24639
101;2;2018;24671
101;3;2018;24703
101;4;2018;24735
101;5;2018;24767
101;6;2018;24799
101;7;2018;24828
101;8;2018;24860
101;9;2018;24892
101;10;2018;24924
101;11;2018;24956
101;12;2018;24989
104;1;2018;21173
104;2;2018;21182
104;3;2018;21190
104;4;2018;21199
104;5;2018;21208
104;6;2018;21217
104;7;2018;21225
104;8;2018;21234
104;9;2018;21242
104;10;2018;21251
104;11;2018;21260
104;12;2018;21269
105;1;2018;254897
105;2;2018;254965
105;3;2018;255034
105;4;2018;255102
105;5;2018;255171
105;6;2018;255239
105;7;2018;255307
105;8;2018;255375
105;9;2018;255444
105;10;2018;255513
105;11;2018;255581
105;12;2018;255650
106;1;2018;44706
106;2;2018;44718
106;3;2018;44730
106;4;2018;44742
106;5;2018;44754
106;6;2018;44766
106;7;2018;44778
106;8;2018;44790
106;9;2018;44802
106;10;2018;44814
106;11;2018;44826
106;12;2018;44838
107;1;2018;43343
107;2;2018;43377
107;3;2018;43411
107;4;2018;43445
107;5;2018;43479
107;6;2018;43513
107;7;2018;43545
107;8;2018;43579
107;9;2018;43614
107;10;2018;43648
107;11;2018;43682
107;12;2018;43716
108;1;2018;100719
108;2;2018;100785
108;3;2018;100851
108;4;2018;100917
108;5;2018;100983
108;6;2018;101049
108;7;2018;101112
108;8;2018;101179
108;9;2018;101245
108;10;2018;101311
108;11;2018;101378
108;12;2018;101444
109;1;2018;17660
109;2;2018;17663
109;3;2018;17666
109;4;2018;17670
109;5;2018;17673
109;6;2018;17676
109;7;2018;17679
109;8;2018;17682
109;9;2018;17685
109;10;2018;17688
109;11;2018;17691
109;12;2018;17695
110;1;2018;179121
110;2;2018;179378
110;3;2018;179635
110;4;2018;179892
110;5;2018;180150
110;6;2018;180408
110;7;2018;180642
110;8;2018;180901
110;9;2018;181160
110;10;2018;181420
110;11;2018;181680
110;12;2018;181940
111;1;2018;15267
111;2;2018;15273
111;3;2018;15279
111;4;2018;15286
111;5;2018;15292
111;6;2018;15299
111;7;2018;15305
111;8;2018;15311
111;9;2018;15317
111;10;2018;15324
111;11;2018;15330
111;12;2018;15337
112;1;2018;18687
112;2;2018;18708
112;3;2018;18728
112;4;2018;18749
112;5;2018;18770
112;6;2018;18790
112;7;2018;18809
112;8;2018;18830
112;9;2018;18851
112;10;2018;18872
112;11;2018;18892
112;12;2018;18913
118;1;2018;130760
118;2;2018;131094
118;3;2018;131429
118;4;2018;131765
118;5;2018;132102
118;6;2018;132439
118;7;2018;132722
118;8;2018;133061
118;9;2018;133401
118;10;2018;133742
118;11;2018;134084
118;12;2018;134427
119;1;2018;58942
119;2;2018;58997
119;3;2018;59052
119;4;2018;59107
119;5;2018;59163
119;6;2018;59218
119;7;2018;59270
119;8;2018;59325
119;9;2018;59381
119;10;2018;59436
119;11;2018;59492
119;12;2018;59547
120;1;2018;21292
120;2;2018;21292
120;3;2018;21293
120;4;2018;21294
120;5;2018;21294
120;6;2018;21295
120;7;2018;21296
120;8;2018;21296
120;9;2018;21297
120;10;2018;21298
120;11;2018;21299
120;12;2018;21299
121;1;2018;44178
121;2;2018;44355
121;3;2018;44531
121;4;2018;44709
121;5;2018;44887
121;6;2018;45066
121;7;2018;45200
121;8;2018;45380
121;9;2018;45561
121;10;2018;45743
121;11;2018;45925
121;12;2018;46108
122;1;2018;22727
122;2;2018;22750
122;3;2018;22773
122;4;2018;22796
122;5;2018;22819
122;6;2018;22843
122;7;2018;22864
122;8;2018;22888
122;9;2018;22911
122;10;2018;22934
122;11;2018;22958
122;12;2018;22981
123;1;2018;256123
123;2;2018;257095
123;3;2018;258070
123;4;2018;259049
123;5;2018;260032
123;6;2018;261018
123;7;2018;261767
123;8;2018;262760
123;9;2018;263757
123;10;2018;264757
123;11;2018;265761
123;12;2018;266770
124;1;2018;88251
124;2;2018;88511
124;3;2018;88772
124;4;2018;89033
124;5;2018;89295
124;6;2018;89558
124;7;2018;89771
124;8;2018;90036
124;9;2018;90301
124;10;2018;90567
124;11;2018;90833
124;12;2018;91101
125;1;2018;103480
125;2;2018;103769
125;3;2018;104058
125;4;2018;104348
125;5;2018;104639
125;6;2018;104931
125;7;2018;105171
125;8;2018;105464
125;9;2018;105759
125;10;2018;106053
125;11;2018;106349
125;12;2018;106646
126;1;2018;224957
126;2;2018;225691
126;3;2018;226428
126;4;2018;227167
126;5;2018;227908
126;6;2018;228652
126;7;2018;229241
126;8;2018;229989
126;9;2018;230740
126;10;2018;231493
126;11;2018;232248
126;12;2018;233006
127;1;2018;33720
127;2;2018;33839
127;3;2018;33959
127;4;2018;34079
127;5;2018;34199
127;6;2018;34320
127;7;2018;34413
127;8;2018;34535
127;9;2018;34657
127;10;2018;34779
127;11;2018;34902
127;12;2018;35025
128;1;2018;160729
128;2;2018;162235
128;3;2018;163754
128;4;2018;165288
128;5;2018;166837
128;6;2018;168399
128;7;2018;169069
128;8;2018;170652
128;9;2018;172251
128;10;2018;173865
128;11;2018;175493
128;12;2018;177137
129;1;2018;28139
129;2;2018;28238
129;3;2018;28338
129;4;2018;28438
129;5;2018;28538
129;6;2018;28639
129;7;2018;28717
129;8;2018;28819
129;9;2018;28921
129;10;2018;29023
129;11;2018;29125
129;12;2018;29228
130;1;2018;40861
130;2;2018;41003
130;3;2018;41145
130;4;2018;41288
130;5;2018;41432
130;6;2018;41576
130;7;2018;41688
130;8;2018;41833
130;9;2018;41978
130;10;2018;42124
130;11;2018;42270
130;12;2018;42417
132;1;2018;29736
132;2;2018;29773
132;3;2018;29810
132;4;2018;29848
132;5;2018;29885
132;6;2018;29922
132;7;2018;29957
132;8;2018;29994
132;9;2018;30032
132;10;2018;30069
132;11;2018;30107
132;12;2018;30145
134;1;2018;314826
134;2;2018;315170
134;3;2018;315516
134;4;2018;315861
134;5;2018;316207
134;6;2018;316553
134;7;2018;316875
134;8;2018;317222
134;9;2018;317569
134;10;2018;317917
134;11;2018;318265
134;12;2018;318613
135;1;2018;22721
135;2;2018;22720
135;3;2018;22719
135;4;2018;22718
135;5;2018;22717
135;6;2018;22716
135;7;2018;22715
135;8;2018;22715
135;9;2018;22714
135;10;2018;22713
135;11;2018;22712
135;12;2018;22711
136;1;2018;53117
136;2;2018;53158
136;3;2018;53198
136;4;2018;53238
136;5;2018;53279
136;6;2018;53319
136;7;2018;53356
136;8;2018;53397
136;9;2018;53437
136;10;2018;53478
136;11;2018;53519
136;12;2018;53559
137;1;2018;26574
137;2;2018;26572
137;3;2018;26571
137;4;2018;26569
137;5;2018;26567
137;6;2018;26565
137;7;2018;26563
137;8;2018;26562
137;9;2018;26560
137;10;2018;26558
137;11;2018;26556
137;12;2018;26554
138;1;2018;7198
138;2;2018;7194
138;3;2018;7191
138;4;2018;7188
138;5;2018;7184
138;6;2018;7181
138;7;2018;7178
138;8;2018;7175
138;9;2018;7171
138;10;2018;7168
138;11;2018;7165
138;12;2018;7162
139;1;2018;18451
139;2;2018;18468
139;3;2018;18484
139;4;2018;18501
139;5;2018;18518
139;6;2018;18534
139;7;2018;18550
139;8;2018;18567
139;9;2018;18583
139;10;2018;18600
139;11;2018;18617
139;12;2018;18634
140;1;2018;25780
140;2;2018;25797
140;3;2018;25814
140;4;2018;25830
140;5;2018;25847
140;6;2018;25864
140;7;2018;25879
140;8;2018;25896
140;9;2018;25913
140;10;2018;25930
140;11;2018;25947
140;12;2018;25964
141;1;2018;37811
141;2;2018;37817
141;3;2018;37824
141;4;2018;37830
141;5;2018;37837
141;6;2018;37843
141;7;2018;37849
141;8;2018;37856
141;9;2018;37862
141;10;2018;37868
141;11;2018;37875
141;12;2018;37881
142;1;2018;14848
142;2;2018;14849
142;3;2018;14850
142;4;2018;14852
142;5;2018;14853
142;6;2018;14854
142;7;2018;14856
142;8;2018;14857
142;9;2018;14858
142;10;2018;14860
142;11;2018;14861
142;12;2018;14862
143;1;2018;108343
143;2;2018;108433
143;3;2018;108523
143;4;2018;108613
143;5;2018;108703
143;6;2018;108793
143;7;2018;108879
143;8;2018;108969
143;9;2018;109060
143;10;2018;109150
143;11;2018;109241
143;12;2018;109332
144;1;2018;36307
144;2;2018;36323
144;3;2018;36338
144;4;2018;36353
144;5;2018;36369
144;6;2018;36384
144;7;2018;36399
144;8;2018;36415
144;9;2018;36430
144;10;2018;36446
144;11;2018;36461
144;12;2018;36477
145;1;2018;35777
145;2;2018;35827
145;3;2018;35878
145;4;2018;35928
145;5;2018;35979
145;6;2018;36030
145;7;2018;36076
145;8;2018;36127
145;9;2018;36178
145;10;2018;36229
145;11;2018;36280
145;12;2018;36332
146;1;2018;182012
146;2;2018;182211
146;3;2018;182410
146;4;2018;182610
